"gene","log2FC","negLog10P","significance"
"GNE",-0.0994127581696733,0.606964164437032,"NS"
"PRKD3",0.0994163795152112,1.10917703887597,"NS"
"ALG1",-0.0994786835933921,0.594352597028682,"NS"
"JMY",0.0994882064528264,0.445882246302361,"NS"
"C5orf24",0.0995349910639973,2.3041374498574,"NS"
"PHF6",0.0995498675669471,0.643019322031957,"NS"
"SYT15",0.0995710539774313,0.605105688958493,"NS"
"AMELX",-0.0995712080855644,0.752251462718049,"NS"
"HIST2H3D",0.0995730710766778,1.5231081910141,"NS"
"TMEM74",-0.0995735193180285,0.176789142436034,"NS"
"NAGA",0.0995798048950847,1.27584299047138,"NS"
"EXO1",-0.0995954690879566,0.455705688357931,"NS"
"NPC1",-0.0995995803091025,0.270579626551472,"NS"
"CAB39L",0.0996067942276357,0.351857012314112,"NS"
"FLJ44838",-0.0996149583161647,0.362850592347421,"NS"
"FRG2B",-0.0996375989485971,1.39712777287474,"NS"
"LYRM5",0.0996714023609617,0.489623891346558,"NS"
"RPP40",-0.0996927015592008,0.481891804809981,"NS"
"ADRA2C",0.0996976078527276,1.14947329457785,"NS"
"DSCAML1",-0.0997191943615006,0.714552584886477,"NS"
"BTNL9",-0.0997201801601404,0.534060371129165,"NS"
"LRCH2",-0.0997240101073678,0.407397863211405,"NS"
"ADPRH",-0.0997362997012727,0.269794192141294,"NS"
"MYO10",0.0997414094467335,0.388185288336307,"NS"
"C3orf55",-0.0997491616776434,0.294486343650362,"NS"
"ZNF416",0.0997501909923539,0.523496518241256,"NS"
"LYPLA1",0.0997553079893181,0.790499855236823,"NS"
"UBE2Q2",-0.0997558064019826,2.84506536167349,"NS"
"SH3GL3",-0.0997575807081669,1.4663125992598,"NS"
"ART3",-0.0997583468107166,1.09987859734126,"NS"
"GBAP1",-0.0997694677685852,0.12956862631661,"NS"
"PHPT1",0.0997762100761372,0.800973828262783,"NS"
"CA11",-0.0997943199821312,1.77963966056233,"NS"
"SNORD115-25",0.0998108951068768,0.143063761895521,"NS"
"RERGL",-0.0998271241922147,0.709210514346054,"NS"
"OR8B8",-0.0998428224358288,0.566236748702008,"NS"
"PLA2G4A",-0.0998548974272471,1.35810064736919,"NS"
"FAM131C",0.099856976502009,0.693280762793107,"NS"
"KIAA0586",-0.0998630011583592,0.28945983941361,"NS"
"PRSS1",-0.0998756618335599,0.258369850351003,"NS"
"FBXO6",-0.0998866021584734,0.722101653944911,"NS"
"SPATA18",-0.0998879525140579,1.8221545379765,"NS"
"OR10A4",-0.0998958998661654,0.424131250299875,"NS"
"LOC100130581",-0.099905127609366,0.216511404072505,"NS"
"KCNE3",-0.0999336991053403,1.34832640417542,"NS"
"AURKB",-0.0999520836673742,1.54661891055783,"NS"
"PLEKHA8",0.0999590710933989,0.715364263084088,"NS"
"LAMP3",-0.0999747009355041,0.349362834740682,"NS"
"SERPINE1",0.0999913626119477,0.173046721479274,"NS"
"ZNF432",-0.100028214238175,0.356013963412337,"NS"
"PPYR1",-0.100048135149092,0.133940092690815,"NS"
"ENO1",0.100058200243531,0.299774041516679,"NS"
"TOR1AIP1",-0.100071175282612,1.05330866329109,"NS"
"YY1",0.100085904559737,1.08115803863154,"NS"
"KLF3",-0.100111388547326,0.273382357386219,"NS"
"RFX2",-0.100120611724428,1.40667652308064,"NS"
"ACMSD",-0.100127895757157,0.23343942683279,"NS"
"LOC100134868",-0.100130776092643,0.133552413331824,"NS"
"TNPO3",-0.100160224286006,0.326155196769053,"NS"
"CLIP4",-0.100164584054183,0.795472861423951,"NS"
"PYY",0.100165691081482,0.848174001615672,"NS"
"USP33",0.100169036296915,0.398645718734767,"NS"
"RNPC3",-0.100171361312619,0.423508868466808,"NS"
"LRRC67",-0.100183662826761,0.686995687353489,"NS"
"SLC9A2",0.100188814811267,0.630852866732085,"NS"
"DDX1",0.100205936923781,0.780527697282818,"NS"
"ANO7",-0.100218095364541,0.564508966102952,"NS"
"C17orf42",0.100221986814374,0.580053574833055,"NS"
"UQCRH",0.100234140333022,1.17975252614142,"NS"
"TMEM54",0.100241433014933,0.786512573312675,"NS"
"ACYP1",-0.10025079987355,1.5774048532585,"NS"
"BCL10",-0.100299783529623,0.637742506054179,"NS"
"CCDC33",-0.10032801075609,0.527999771786326,"NS"
"FKBP6",0.100335440136972,0.611464173472463,"NS"
"CLDN17",-0.100351093779112,0.680830600615255,"NS"
"UPP2",-0.1003529468978,1.56342218292114,"NS"
"HTRA2",-0.100354177988213,1.64742957434409,"NS"
"PCNA",0.100358156786279,0.63699304908138,"NS"
"CLU",-0.100369700665274,0.410838917250034,"NS"
"ATXN3L",-0.100382451435034,0.126208138654927,"NS"
"KLHDC10",0.100390336394693,0.64241709099821,"NS"
"FAM81A",0.10039461338428,1.38114034876285,"NS"
"ZNF709",-0.100402114041839,0.407615580646068,"NS"
"ILF2",0.10041259803621,0.492393358896374,"NS"
"LRRC10",0.100416502775602,0.68195214160358,"NS"
"PZP",-0.100427280324571,0.452462774196101,"NS"
"CYB5D1",-0.100433498780673,0.578207307071664,"NS"
"RRM2B",0.100452584980115,0.411595689278782,"NS"
"RNF216",-0.100472152132032,0.996325966330663,"NS"
"PRKDC",0.100478751607374,0.594453464408942,"NS"
"CXorf24",-0.100516352411928,0.393655100262505,"NS"
"KIF18A",-0.10053937596497,0.359530387445003,"NS"
"RIT1",0.100544538237206,0.217040814137731,"NS"
"DMRT2",-0.100564718801585,0.387069719104872,"NS"
"RPS15",0.100579092211146,0.780648885191721,"NS"
"PCDH15",-0.100590212771832,0.828495475540238,"NS"
"UXT",0.100615884734125,0.864225839677001,"NS"
"MCCD1",0.100621627116285,0.474199799937781,"NS"
"SASH1",0.100622560274318,0.924295439616056,"NS"
"CORO2A",0.100623348286884,0.684901748896702,"NS"
"ALAS2",-0.100641372703324,1.17068763414581,"NS"
"ZNF629",0.100684802667756,0.597070480718694,"NS"
"SNORD4B",0.100690040684127,0.169740199716935,"NS"
"DEFB134",-0.100712160772635,0.1162487256339,"NS"
"SCGB1D1",-0.100712512440322,0.601384727894306,"NS"
"LILRB4",0.100716563868147,0.916445767652638,"NS"
"ATG9A",-0.100724475508463,0.871700016991997,"NS"
"GALNTL5",-0.100770015265748,0.544243233765086,"NS"
"CDO1",-0.100773385779551,0.539771001157964,"NS"
"KCNS2",-0.100788539632163,0.89123892101862,"NS"
"MREG",-0.100796804537332,0.291849782848714,"NS"
"C18orf62",-0.100817959874315,1.01491221032722,"NS"
"REG1A",0.100818627546028,0.593495937407889,"NS"
"ADAM7",-0.100834783221803,1.17415800897487,"NS"
"LBX2",-0.100848951619794,0.378112846118187,"NS"
"RAD54L2",0.100879208526522,0.694287412774196,"NS"
"WDR59",0.100893324232262,1.42311167420407,"NS"
"NKD2",0.100896593165217,1.32795836688577,"NS"
"AVPI1",0.10090643468287,0.311811980242832,"NS"
"TMEM212",-0.100923092613202,0.407530782428116,"NS"
"CKMT1A",0.100958779867892,0.44378216910592,"NS"
"KLHDC9",-0.100978392404451,1.48974642893116,"NS"
"PLD3",0.100991247978562,1.64761831079121,"NS"
"LOC441666",-0.100995052974758,0.27796059867109,"NS"
"SUMO4",0.101003297894856,0.597045613987402,"NS"
"C9orf130",-0.101003932470716,0.279794835895074,"NS"
"FLJ45248",-0.101022939407201,0.210587686523187,"NS"
"C3orf54",-0.101029477029442,0.400429497307321,"NS"
"FOXQ1",0.10103348787327,1.39341168081841,"NS"
"AKR1C1",-0.101052448339456,0.623634501746262,"NS"
"ZNF436",0.101055648574721,0.3085351025968,"NS"
"CYP20A1",0.101060207789345,0.820913558257163,"NS"
"RFPL3",-0.101097576847522,0.225412725639893,"NS"
"PRICKLE1",0.101102534323016,0.844408362851346,"NS"
"TGFA",-0.101112460707809,0.703707996416111,"NS"
"FGFR3",-0.101121926616696,1.20142533409569,"NS"
"FAM200A",-0.101131716526041,0.339339601010826,"NS"
"ALDH3B2",-0.101150306594969,0.776625716839303,"NS"
"C5orf56",-0.101182584039169,0.91533687471493,"NS"
"MIR31",-0.101183040697947,0.14616539429395,"NS"
"GPR123",-0.101195397207089,0.851176633178865,"NS"
"ABCE1",0.101200501784529,0.498559776005417,"NS"
"IGFN1",0.101207448774911,1.01872080492488,"NS"
"CCRL2",-0.101210534075468,1.12177139976857,"NS"
"CALB1",-0.101222742916091,0.378058110380943,"NS"
"RAB9A",-0.101224695759284,0.616385709095565,"NS"
"C13orf40",-0.101239714625026,0.332252586307012,"NS"
"NR0B1",-0.101244409106113,0.556113350232605,"NS"
"UBL7",0.101251752867401,1.80773688451095,"NS"
"ZSWIM5",0.101257632077515,0.940327066936312,"NS"
"ALOX12B",-0.101263779274349,0.77956095226281,"NS"
"ATG10",-0.101266453242506,0.245906285603976,"NS"
"C6orf52",0.101305501182896,0.336539219870765,"NS"
"PLCE1",0.101307499782435,0.239182189157671,"NS"
"KRTAP20-3",-0.101379886354287,0.405187726267499,"NS"
"SLAMF9",-0.101385701384227,0.451502625738191,"NS"
"ZNF646",-0.101394514104537,0.225860983701903,"NS"
"TMEFF1",-0.101413414712315,0.311548151461098,"NS"
"SLC7A9",-0.10141693621304,0.662076197817881,"NS"
"NLRC5",-0.101419171355022,3.08731564926443,"NS"
"PIP4K2A",0.101421928913624,0.500315875466535,"NS"
"SLC25A27",0.101431452916754,0.319891213435385,"NS"
"NCRNA00208",-0.101432380797506,0.431908234354439,"NS"
"RARS",0.101437140053747,1.17318125647096,"NS"
"CALCA",-0.10143930426078,1.35273006377135,"NS"
"CC2D2B",-0.10144060039298,0.13790377660764,"NS"
"C1orf122",0.101450439344675,0.40279296357677,"NS"
"STRBP",0.101479496155273,0.430042791152083,"NS"
"ALKBH4",0.101481023164229,0.574814664820583,"NS"
"JPH3",0.101523669855443,0.600123433777608,"NS"
"SLC25A46",0.101530500595035,1.73911398393769,"NS"
"CTNNBL1",-0.101538713021394,0.26899989046419,"NS"
"LOC149134",-0.101540256488015,0.994535535002627,"NS"
"VBP1",-0.101565849058585,0.184514396714179,"NS"
"SLC45A3",-0.10157608755527,0.500827560608408,"NS"
"TRIM61",-0.101589443745417,0.193874290368879,"NS"
"KLF11",-0.101596618060417,0.562544811898394,"NS"
"GLT25D2",-0.101608592637247,0.172619937848964,"NS"
"KIAA0355",-0.101642770524467,0.944645817185277,"NS"
"MED30",-0.101668336963476,0.426096924745024,"NS"
"RPL13AP20",0.101675595477602,1.29282335271915,"NS"
"PMS2P3",-0.10168466384656,0.661980824786601,"NS"
"LRRC2",-0.101703793703346,0.468544716272251,"NS"
"C2orf88",0.101738694158939,0.834742839399796,"NS"
"ROCK1",0.101745921421037,1.04684061615522,"NS"
"TAF1L",-0.101755399382403,1.03333102865031,"NS"
"MMS22L",0.101769978173764,0.692571275982046,"NS"
"C12orf44",-0.101785813076021,0.831783663821394,"NS"
"CLTCL1",-0.101793779916273,0.687960165938426,"NS"
"STK36",-0.101799550850711,0.234458643243662,"NS"
"SNX27",0.101819853333031,0.388744368175133,"NS"
"ABCC5",0.101826587985369,0.283149413931846,"NS"
"ZMYM3",0.101860098541361,0.516689268145079,"NS"
"SOX11",-0.101877917182894,0.963133990398,"NS"
"ZWILCH",-0.10188812229621,0.332127879023031,"NS"
"BBOX1",-0.101897093197262,0.35780694000258,"NS"
"VDAC1",-0.101899234873171,1.2065023836853,"NS"
"FCHSD2",0.101906281904352,0.726870224685734,"NS"
"OR8J1",-0.101943002373464,0.224605000648447,"NS"
"TUBGCP4",-0.101968212507478,0.342005111380757,"NS"
"SRSF5",-0.101974602294105,0.558085683007861,"NS"
"SLC12A2",-0.102003738664749,0.154928944276221,"NS"
"RGSL1",-0.102011252491123,1.2593778979162,"NS"
"ZNF688",0.102031404281295,0.778260492610173,"NS"
"WNT7A",-0.102056620000885,0.712493316419352,"NS"
"ITGBL1",0.102061325747864,0.406005053053804,"NS"
"MIR299",0.1020687310544,0.373826443125273,"NS"
"ARID2",0.102160640226034,0.963980106284673,"NS"
"C9orf167",-0.102164821684837,0.623088536495888,"NS"
"ANAPC7",0.102177889215119,0.466836080900923,"NS"
"PAPD5",0.102180852837762,0.380689264162246,"NS"
"BNC2",0.102183264914975,0.879065184439476,"NS"
"DUSP12",-0.102190004577775,0.435822060695858,"NS"
"GPNMB",0.102196938493546,0.729225501321872,"NS"
"TMEM145",-0.102230448801939,0.381679501429348,"NS"
"KRR1",0.102233230313467,2.29539842487584,"NS"
"DHFRL1",0.102236445109129,0.553966429323674,"NS"
"LZIC",0.10226862509308,0.857602514241883,"NS"
"SCN3A",-0.102273498150959,0.816118311034607,"NS"
"IRF6",-0.102275529799942,0.304992110624406,"NS"
"OR13C4",0.102295301245668,0.533241708356266,"NS"
"FLJ39061",-0.102296409509082,1.2974784797247,"NS"
"NBEA",0.102302367456662,0.516487038300175,"NS"
"INSL3",-0.10231145706553,0.363426826264843,"NS"
"HSF2BP",-0.102322584947171,0.438120400324488,"NS"
"SCARNA12",0.102330031045179,0.579078519242747,"NS"
"DCPS",-0.102346960969662,0.83646535565561,"NS"
"BPNT1",0.102354576464354,1.12598280265364,"NS"
"VAMP7",0.102365529611932,2.81052020692129,"NS"
"C14orf132",-0.102388471926573,2.09197707665463,"NS"
"ZDHHC18",0.102469001176955,0.991555991958552,"NS"
"CXCL17",-0.102478773783578,0.219965470557188,"NS"
"KIAA0513",0.102507224107587,2.72383516228809,"NS"
"AQP7P1",-0.102509216454887,0.421271632291823,"NS"
"ABCA3",-0.102522375070659,0.633514020131124,"NS"
"CCDC28A",-0.102540411652266,0.528561470645323,"NS"
"TBC1D12",0.102544572621424,0.898112648224778,"NS"
"AVIL",-0.102561765406386,0.609393371574569,"NS"
"VPS35",0.102572068537904,0.771810650023247,"NS"
"ROR2",0.102574579854596,0.445400185175913,"NS"
"DCAF17",0.102578054673547,0.375150415864714,"NS"
"CHI3L1",-0.10258277802749,0.593864374554541,"NS"
"SLC19A2",0.10259643340256,0.349872922654496,"NS"
"LILRB2",-0.102598368082691,0.896133393017735,"NS"
"TRBV21OR9-2",-0.102600186033508,0.830029231139365,"NS"
"MTMR4",0.102600354273805,0.507985320318823,"NS"
"C17orf80",0.102616142396677,0.5584170668551,"NS"
"SNORD15B",0.102618773035672,0.310222974006794,"NS"
"TKT",0.102625156531853,0.740252815969764,"NS"
"ADCYAP1",-0.102630802657077,0.602196971244901,"NS"
"PNPLA3",-0.102637376403381,0.249403891851101,"NS"
"GPHB5",-0.102648267370762,1.01373214619823,"NS"
"LOC93463",-0.102656255820622,0.791216921717724,"NS"
"C9orf172",0.102673205167015,0.991726508116023,"NS"
"USP30",0.102687036558841,0.796831890310587,"NS"
"ZNF575",-0.102690783702042,0.506909805066425,"NS"
"IRF4",0.10269850212756,0.27391132567364,"NS"
"PRC1",0.102746886404251,0.653098467252766,"NS"
"COX8C",-0.102764491980072,0.738676532439972,"NS"
"SNAI3",0.102775414864275,0.590768780675957,"NS"
"PRR11",-0.102779968988905,0.467034115325497,"NS"
"VPS13B",0.102780426830003,0.941157153989511,"NS"
"SNORD22",0.102790079613139,0.397947412536801,"NS"
"ESPNL",-0.102823397088807,0.521351171295716,"NS"
"MYO18B",-0.102834898965281,0.306633219769677,"NS"
"PRCP",0.10286066927444,0.654190892428626,"NS"
"WDR89",-0.102874703088003,1.01017631799426,"NS"
"WISP2",-0.102876584504743,1.68942943838374,"NS"
"CARD16",-0.102878423588017,0.469887022085937,"NS"
"TNFAIP8L2",0.102886751422976,0.660039701305033,"NS"
"PLCL1",0.102896896811413,0.29975240649445,"NS"
"NLRP11",0.102905689591973,0.338726605790194,"NS"
"ADAM2",-0.102905960425821,0.679025920468749,"NS"
"DCK",0.102911030497129,0.306065985507469,"NS"
"SLC6A1",-0.102922790691497,0.796550225585606,"NS"
"MAGEB2",-0.102928577713159,0.213544957535299,"NS"
"PTPRD",-0.102929906244852,1.40945845347451,"NS"
"N4BP2L1",0.103014059041519,0.897915535613317,"NS"
"C2orf16",0.103025128894813,0.876554431711085,"NS"
"TPO",-0.103025688795657,0.362083864775354,"NS"
"NADK",-0.103050837144381,1.71513228784095,"NS"
"AASS",-0.103063124746783,0.54250794604158,"NS"
"FN1",0.103083730182176,0.303926187026216,"NS"
"ZNF320",0.103093839613087,0.320582667605283,"NS"
"DEGS1",0.103094787116893,0.5752531863368,"NS"
"ANTXRL",-0.103105298482785,0.286014907194566,"NS"
"FLJ37543",-0.103116558864595,0.785731533031242,"NS"
"LYPD5",-0.103126217357767,1.00315529652431,"NS"
"WDR52",-0.103127425226961,0.776904187787482,"NS"
"FAM153C",-0.103168517583931,0.524266264622643,"NS"
"OR11H4",-0.103176278487854,0.426511766169369,"NS"
"BRSK1",-0.103181277475441,0.919054881020752,"NS"
"NXNL1",0.103186055089183,0.497546862323643,"NS"
"PNPLA7",-0.103207335041112,1.03354474030795,"NS"
"ASNSD1",0.103217404697707,2.71687217224364,"NS"
"KLRAP1",-0.10322951688118,0.242400189025187,"NS"
"NCRNA00169",-0.10324591080077,0.334124444769192,"NS"
"SYT3",-0.10324974115928,0.742565448631475,"NS"
"MT1H",0.103250714614596,0.126997426212981,"NS"
"C6orf211",-0.103276223553117,0.438878834068415,"NS"
"C11orf31",0.103276567511466,2.68434483672436,"NS"
"C8orf22",-0.103282270354667,0.520756869215198,"NS"
"OK/SW-CL.58",-0.103285493637817,0.216650880807924,"NS"
"TANC1",0.103286527358071,0.593003461447678,"NS"
"C1orf222",-0.103287790540419,0.596919143734485,"NS"
"RIOK2",0.103297288829582,0.844526871385406,"NS"
"BSND",-0.10331937894919,0.81950735178027,"NS"
"CGB5",-0.103328084290571,0.768985902219188,"NS"
"STRADB",0.103332627358238,0.181788183189975,"NS"
"THRAP3",0.10335650727952,0.415476322609664,"NS"
"MTA1",-0.103366055333353,1.11412355647563,"NS"
"FBXW4P1",-0.103401393000041,1.13273130511499,"NS"
"MYO1A",-0.103441675956844,0.332302875503757,"NS"
"ZDHHC19",-0.103454096819196,0.60194902169125,"NS"
"MAD2L1",-0.103481095095446,0.460046475092533,"NS"
"E2F1",-0.10348762913925,5.36612520777181,"NS"
"TMEM156",-0.10348976605244,0.377555664974113,"NS"
"PTENP1",0.103507854217643,0.620361791386053,"NS"
"OR7E5P",-0.103508135213704,0.55331745174933,"NS"
"TPST2",0.103508212575632,0.905602333584886,"NS"
"SDCBP",0.103522410779742,0.828432474216362,"NS"
"ESYT2",0.103535770378334,0.912508118794256,"NS"
"DHH",-0.10354183224031,0.997501477035399,"NS"
"IKZF3",-0.103549287658284,0.707701259296097,"NS"
"CLEC3A",0.103570956523225,0.518242055980896,"NS"
"NPFFR1",-0.103582307522218,0.707444768827757,"NS"
"IL17F",-0.103609492591802,0.452514261227317,"NS"
"VPS37B",-0.103618786409535,0.162522037335581,"NS"
"LTA",-0.103632574310131,0.439885755566209,"NS"
"NASP",0.103634322779701,0.487800714855227,"NS"
"CCDC72",0.103635360559581,0.570977819806206,"NS"
"TMEM192",-0.103655190084381,1.42351525978954,"NS"
"USP20",-0.103668975298418,1.44621505253545,"NS"
"KLK1",-0.103670310219959,0.223017199709771,"NS"
"TSPAN15",0.103671023634926,0.558099668044167,"NS"
"ZNF767",0.103692067734834,0.236850599960064,"NS"
"CXCL6",0.10373686538774,1.11358664874965,"NS"
"ASTL",-0.103737745944847,0.257299121617551,"NS"
"RSU1",0.103740650861214,0.485571988389829,"NS"
"SLC16A1",0.103752861002246,0.308111458123739,"NS"
"TXNDC3",-0.103798412321791,0.406232127578535,"NS"
"LANCL1",0.103822133371618,0.34352350813928,"NS"
"RAB3IP",0.103823114696072,0.584391055001898,"NS"
"CELF5",-0.103832187809751,1.29716909291739,"NS"
"UCP1",-0.103854420227192,1.02766846677527,"NS"
"KLHL28",0.103866175737226,1.68174615274051,"NS"
"CFDP1",-0.10388463644597,1.4402288111191,"NS"
"TTLL8",-0.103887351007887,0.976992538294364,"NS"
"OR7E14P",-0.103890617282381,0.46007829407293,"NS"
"RPS6KA3",-0.1038978715906,0.490253563986297,"NS"
"KBTBD13",-0.103899602819121,0.573600496956546,"NS"
"DUOXA2",0.103908689417764,0.366730290999859,"NS"
"FAM162A",0.103935369339313,1.00046691000849,"NS"
"ECT2",0.10396809084018,0.557164899313018,"NS"
"NSUN3",0.103993838248914,0.241476326111169,"NS"
"RABIF",0.104024952052005,0.234538786733293,"NS"
"GPR39",0.104037713747734,0.443044848776645,"NS"
"PCDHB8",-0.10403902564915,0.223166403244048,"NS"
"BARD1",0.104047916650039,0.178101757322936,"NS"
"FAH",0.104053698106217,0.673669637017403,"NS"
"ARID1B",-0.104069789861215,0.45332200336088,"NS"
"FLJ40194",-0.104070736304417,0.254220442328692,"NS"
"OR6A2",-0.104095545110153,0.150691969453931,"NS"
"CST9",0.104097717213204,0.401281230508662,"NS"
"C20orf107",-0.104099909748608,0.106002293288833,"NS"
"DAXX",-0.104119203290974,2.03810222228798,"NS"
"ST18",0.10412096735295,0.273778248322853,"NS"
"KLHDC1",0.104126105317959,0.24185038872474,"NS"
"CFLAR",0.104137811864821,0.632979335652843,"NS"
"SPAG16",0.104139509558544,1.63606653986792,"NS"
"RPSA",0.104149220516732,0.764874885657415,"NS"
"CBX5",-0.104171939077128,0.585576102301093,"NS"
"ABCC11",-0.104177505617981,0.668642333436715,"NS"
"FAM3B",-0.104179332297111,0.322381330769824,"NS"
"RPS6KA2",-0.104196764273911,0.94224953515197,"NS"
"ZNF500",0.104197082469862,0.582838842478962,"NS"
"IDO1",-0.104230744927831,0.709271350249299,"NS"
"SCN11A",-0.104243296194833,0.928435229133589,"NS"
"MGC72080",-0.104273947899682,0.758644870910986,"NS"
"ENO4",-0.104276194403022,0.214603822761783,"NS"
"CCDC62",-0.104289314482695,0.327969567388075,"NS"
"MUTED",0.104302854108761,0.902180047579193,"NS"
"STOML2",0.104306982806921,0.63878692240123,"NS"
"NEK10",-0.104307131129342,0.560709932877393,"NS"
"TCP10L",-0.10430903230723,0.977264062104471,"NS"
"SEPN1",0.104331173025377,1.24451027494389,"NS"
"ALOXE3",-0.104347089698805,0.880821471841215,"NS"
"HNRPLL",-0.104349422148668,1.55994432177369,"NS"
"PTCHD3",0.104354842487515,0.404876477085428,"NS"
"NKX1-2",-0.104391805913407,0.615394843624165,"NS"
"SPINLW1",-0.104406780568785,0.188690229229007,"NS"
"ABCA4",-0.104410224529339,0.482329190802529,"NS"
"LCORL",-0.104438840993664,0.470600901471856,"NS"
"RSRC1",0.104447650671999,0.542620208828124,"NS"
"LOC100131497",0.104447869024393,0.525984952436443,"NS"
"PRPF39",0.104453315656054,0.260877444511411,"NS"
"C6orf154",0.104494774641014,0.546182291321176,"NS"
"BLOC1S1",0.10452220026312,0.409547750549391,"NS"
"DOPEY1",-0.104576241143195,1.50512218796294,"NS"
"OIP5",-0.10459310282739,0.663009401589982,"NS"
"PCDHB13",-0.104595746723632,0.210574812925792,"NS"
"CDT1",0.104597833774165,0.489014479606144,"NS"
"ALLC",-0.104601434066399,0.50719180919609,"NS"
"POU3F2",0.104609632976587,0.635756425926155,"NS"
"MARCH7",0.10461004811465,0.787595000180346,"NS"
"PROCA1",-0.104617902150769,0.438268837409289,"NS"
"CD33",-0.10463209749877,1.41239257105653,"NS"
"BEND5",-0.104648780317819,0.494030097573141,"NS"
"CLIP1",0.104665779430056,1.40254961692957,"NS"
"C13orf36",-0.104675850677184,0.423977413967786,"NS"
"TOMM70A",0.104689154119593,0.843026980138844,"NS"
"NXPH4",-0.104706569373914,1.19442693878853,"NS"
"DSG3",-0.104747069298563,0.308059136345406,"NS"
"AGAP6",0.104767534198468,0.543498987249793,"NS"
"CDC20B",-0.10477407356481,0.564537983412849,"NS"
"SLITRK2",0.10477856501964,0.511335011132785,"NS"
"FAM123B",-0.104788194818322,0.244471847255132,"NS"
"SERTAD4",-0.104803463533392,0.372092285102886,"NS"
"TEX264",-0.104808409061287,1.29829324294202,"NS"
"AGMAT",0.104811730178113,1.13793939717166,"NS"
"SERINC3",-0.104824412713829,0.865284036134134,"NS"
"NHEJ1",-0.104824846801961,0.379165347487592,"NS"
"MAU2",-0.104832592027719,0.878212627565238,"NS"
"OR6W1P",-0.10484695020683,0.731574026379534,"NS"
"C8orf34",-0.104866987951908,0.575024083391442,"NS"
"SULT2A1",-0.104928801682468,0.405110222734269,"NS"
"UGT2B10",-0.104934606542963,0.5038562506466,"NS"
"VMO1",-0.104939382507253,0.956945965327536,"NS"
"NCRNA00246B",-0.104944614256177,1.32192079323822,"NS"
"GCET2",-0.104951166431685,0.449355592333326,"NS"
"RPS13",0.104953026015982,0.947504343545362,"NS"
"ROBO4",-0.104959775162285,1.41354146751854,"NS"
"TMEM90A",-0.104961258567396,0.391372511639261,"NS"
"ANKRD24",-0.105014972556401,0.656588702032632,"NS"
"DPF1",-0.105019372479737,0.688569521204563,"NS"
"PALM2-AKAP2",0.105049572527263,0.358691980683866,"NS"
"DHRS3",0.105087957122959,0.766874241376172,"NS"
"ACADS",0.105090300961503,1.46748126978079,"NS"
"TNNC2",-0.105122226130274,0.932479766169172,"NS"
"FGR",0.105140647719053,0.482340188031105,"NS"
"PGLYRP3",-0.105142447189641,0.583617218658756,"NS"
"COLEC11",-0.105144797304444,1.15741819959218,"NS"
"CEP57L1",-0.105157568288998,0.237208214469273,"NS"
"SLC6A7",-0.105166159040815,0.663140341823552,"NS"
"CLDN23",0.105167725546067,0.428640282761673,"NS"
"OR7E35P",0.105215214516054,0.204381961058771,"NS"
"PSMA8",-0.105237958722244,0.97480044845943,"NS"
"LXN",0.10524157195066,0.316409176272526,"NS"
"CUZD1",0.10524971670454,0.334417012695654,"NS"
"TSKS",-0.105264736583842,1.04522855997236,"NS"
"CSNK1A1",-0.10526489576957,0.376434351581484,"NS"
"CNIH",0.105272805060077,1.85527664865578,"NS"
"CTSO",0.105274102596766,0.824492125773367,"NS"
"NRK",0.105290941678266,0.105208534385536,"NS"
"GSTZ1",-0.105303094704672,0.389629543678521,"NS"
"RPL23",0.105303864657128,1.04245804274724,"NS"
"ITGAL",-0.105305118716088,0.418603155374239,"NS"
"OSR1",0.105325656042952,0.223126209584442,"NS"
"ZNF598",0.10538563330749,1.84901069404623,"NS"
"CD244",0.10538926290803,0.716780601244639,"NS"
"ALOX15B",0.10541346448496,0.357611415986139,"NS"
"STAM",0.105437429705592,0.536741186391552,"NS"
"CASP3",0.105445231544215,0.840234518321981,"NS"
"CRYGN",0.105470816631004,1.11290237179021,"NS"
"OR4K1",-0.105491516691024,0.220231926873722,"NS"
"KDELR2",0.105534465131665,0.795179647026613,"NS"
"DYDC2",-0.105542716549762,0.301001630587783,"NS"
"LGR4",0.105555359344577,0.438775164255058,"NS"
"ST20",0.105560752336791,0.244691053736731,"NS"
"ZNF295",-0.105607752940735,0.399446224185561,"NS"
"PHKB",0.105627520391399,0.716023923409136,"NS"
"IFNAR2",-0.105648192093895,0.378093979929569,"NS"
"NUFIP2",0.105672205920381,0.473959530378908,"NS"
"PC",0.105672942564071,0.515209357165313,"NS"
"PRORSD1P",0.105693136622883,0.228276835023538,"NS"
"SC4MOL",-0.105719622524974,0.27924054468435,"NS"
"ELOVL7",-0.10572891856453,0.837988361208975,"NS"
"ODF3L2",-0.105735500428627,0.712776223802449,"NS"
"TTC1",0.105739062152741,1.13058208656678,"NS"
"OR5T1",-0.105740281423246,0.453787681018068,"NS"
"GPR182",-0.105742779417971,0.534682237523166,"NS"
"RBM15",-0.105754646316238,0.225169549389309,"NS"
"MIR34A",0.105756161131342,0.895888257840137,"NS"
"ACSL1",-0.105759117757082,0.224125081020903,"NS"
"FCGR2B",-0.10576882917765,0.77313698258264,"NS"
"OR5AR1",-0.105794489570459,1.30118514853225,"NS"
"IL22RA2",-0.105798354292956,0.382262845135367,"NS"
