"gene","log2FC","pvalue","negLog10P","significance"
"ZNF618",-0.103103550828535,0.120902561583272,0.917564497570206,"NS"
"SPRYD4",0.103117741079566,0.4470392171575,0.349654376089524,"NS"
"OR56B1",0.103136127141501,0.759980686841386,0.119197444172878,"NS"
"ZFP42",0.103142211486383,0.0141438539827448,1.84943223584454,"NS"
"SELV",0.103142919412601,0.103861587596621,0.983545043196938,"NS"
"TGS1",-0.103145093019517,0.218925140258779,0.659704363380731,"NS"
"FMN1",-0.103148806063145,0.408536543021988,0.388769090360486,"NS"
"ZFAND6",-0.103160027589698,0.309527431634078,0.50930085591887,"NS"
"CENPJ",0.103176016526575,0.682004009277925,0.166213072261173,"NS"
"CDSN",0.103180541758247,0.0516604507897579,1.28684180848693,"NS"
"LCN9",0.103182687869684,0.215970239991748,0.665606089116704,"NS"
"STOML3",0.103187174332844,0.420614834143382,0.376115414785673,"NS"
"ADRA2C",-0.10318872669079,0.0751512183052361,1.12406397450552,"NS"
"ZNF673",0.103190005440434,0.268179371534607,0.571574631306344,"NS"
"TMEM201",0.103222844029421,0.0444627579647177,1.3520036021024,"NS"
"ASPDH",-0.103228981735862,0.0592915961479488,1.22700685815705,"NS"
"CSTF2",-0.1032307084664,0.328578640757886,0.483360671279778,"NS"
"CCL13",0.103236500700979,0.311757871438367,0.506182572399249,"NS"
"VN1R5",0.103245731259898,0.434759708281088,0.361750711324491,"NS"
"RNF114",-0.103252520816086,0.127875685857574,0.893212023947539,"NS"
"HIBCH",-0.103292174962591,0.0416156836533743,1.3807429664774,"NS"
"POM121L10P",-0.103300704396554,0.00321488270981952,2.49283486703443,"NS"
"PHACTR4",0.103302960109609,0.44546426830232,0.351187125973874,"NS"
"VTI1A",-0.103333666066917,0.407252360981368,0.390136389258353,"NS"
"FGGY",-0.103361228405439,0.31670509339235,0.499344952054661,"NS"
"RASA1",0.103371529334199,0.244061545859264,0.612500642281751,"NS"
"MFI2",-0.103375432963237,0.0607505983029854,1.21644944055425,"NS"
"PNCK",-0.103407509751762,0.0385519283579535,1.41395389376678,"NS"
"C2orf19",-0.103426625423653,0.0562451610192015,1.24991483558208,"NS"
"GNL1",-0.103440944224833,0.263972324212169,0.57844160370591,"NS"
"CRB1",-0.103443197549638,0.450995970401883,0.345827338476906,"NS"
"CXorf41",0.10345448406622,0.51353235653508,0.289432187272295,"NS"
"TMOD4",0.103455834402296,0.300329652069703,0.522401787033427,"NS"
"C9orf46",-0.103457932392885,0.0600718516333044,1.2213289813083,"NS"
"MFSD8",-0.103461895895313,0.0214684363359751,1.66819958646212,"NS"
"IGHA1",-0.103469008369895,0.460432064710991,0.336834439511955,"NS"
"TMEM54",-0.103470745678905,0.145756351757499,0.836372510509766,"NS"
"OR10D4P",0.103473271352165,0.418273701190291,0.378539440671555,"NS"
"KRT1",0.103508466927624,0.657440047580131,0.182143844651522,"NS"
"FBXO36",-0.103509054709743,0.00881173313401751,2.05493866406083,"NS"
"C20orf62",0.103510627727581,0.440631114866902,0.355924838692552,"NS"
"SLC10A1",0.103529685387278,0.179714766239585,0.745416237677305,"NS"
"KLK3",0.103563481513362,0.0160208565834091,1.79531426730905,"NS"
"RNF126P1",0.103564508986485,0.430962973354642,0.365560041111955,"NS"
"FLJ13224",-0.103565230407729,0.116044274145369,0.935376283630457,"NS"
"PRELP",-0.103566439581047,0.372764754972112,0.428565157060361,"NS"
"GALM",-0.103574295811342,0.20595097732112,0.686236142798789,"NS"
"FLJ40292",0.103596579376299,0.0879214391127087,1.05590521192222,"NS"
"ZNF642",0.103600415384379,0.478087073897988,0.320492998221519,"NS"
"MSRA",0.103612023654841,0.48073023415586,0.318098563300638,"NS"
"SECTM1",0.103619418188406,0.455853347055325,0.341174852091047,"NS"
"CDC34",0.103622824187294,0.265715719377006,0.575582752564674,"NS"
"PIBF1",-0.103630735510477,0.0792073435875148,1.10123455159629,"NS"
"CDS2",-0.103633106031305,0.160046295858406,0.795754372796763,"NS"
"ABCC13",0.103634102601707,0.131791562437376,0.880112393263911,"NS"
"IL7",0.103642313727658,0.0450287986164482,1.34650964000592,"NS"
"PRAMEL",0.103673986742483,0.202185919463976,0.69424909262249,"NS"
"GREM2",-0.103677045352828,0.0939514292104111,1.02709660892722,"NS"
"C10orf2",0.103692992121417,0.52802547895694,0.277345120830905,"NS"
"CLCNKB",0.103693163052168,0.533267381088215,0.27305498043984,"NS"
"HDAC9",-0.10370181954573,0.229979119639458,0.63831159283899,"NS"
"FAM109A",0.103706969786308,0.252359788580867,0.597979845104228,"NS"
"C12orf61",-0.103712231613768,0.004682482372965,2.32952384883547,"NS"
"LOC100510740",-0.103731580575322,0.145364865061245,0.837540550519121,"NS"
"SCN1A",0.10375999444912,0.0761530791150496,1.11831253204376,"NS"
"BTF3L4",0.103769254587137,0.0562088817222039,1.25019505492601,"NS"
"SLC7A7",-0.103792440105068,0.0302497407225463,1.519278343433,"NS"
"C12orf41",0.103824153812115,0.214538550074097,0.668494658816374,"NS"
"SNORD116-25",0.103829008210389,0.631483370684379,0.199638081553785,"NS"
"LOC401357",0.10383374194124,0.259514819822081,0.585837836338924,"NS"
"IGK@",-0.103842054362644,0.085714368922651,1.06694636803326,"NS"
"AP1AR",-0.103844622340269,0.229323457644804,0.639551518734367,"NS"
"GSTTP1",0.103849617940636,0.0792208536233626,1.10116048228115,"NS"
"MFSD2B",0.103851465142613,0.163938470004187,0.785319122389814,"NS"
"RBM47",0.103928162752716,0.0879264384119927,1.05588051821396,"NS"
"UNQ5830",0.103940797205983,0.47336850673164,0.324800639114232,"NS"
"LSM10",-0.103944423162738,0.124003475836273,0.906566141326822,"NS"
"GDEP",-0.103950724303051,0.606860575468909,0.216911075415202,"NS"
"C17orf77",-0.103983648247632,0.0591206780089477,1.22826059399997,"NS"
"SSX8",-0.103984949300011,0.4723069319693,0.325775680309552,"NS"
"MUC21",0.103986176756052,0.41714159528348,0.37971650231096,"NS"
"NIPSNAP3B",0.103992429321882,0.565086447772183,0.247885108076963,"NS"
"TRAF3",-0.104027398576005,0.328787259400721,0.483085019839918,"NS"
"C9orf91",0.104043073314101,0.259283739952964,0.58622471759286,"NS"
"PDK2",-0.10404482405988,0.425146988361038,0.37146089301414,"NS"
"SP9",-0.104073800577208,3.84891180914427e-09,8.41466203986431,"NS"
"UBAC1",-0.104086973617432,0.152191306437403,0.817610154885399,"NS"
"SNORD43",-0.104102671886784,0.353208831324466,0.451968446239615,"NS"
"CALHM1",0.104106629716979,0.198913422296507,0.701335910527498,"NS"
"EPHB2",-0.104145317854899,0.105521059437518,0.976660857098174,"NS"
"ALKBH3",-0.104186288139859,0.152125261724003,0.817798661579018,"NS"
"AKAP1",-0.104202286912868,0.191515992658001,0.717794954159495,"NS"
"AKTIP",-0.104202991764303,0.399027582779936,0.398997082671431,"NS"
"KLK1",0.104208792830111,0.589341259294955,0.229633153242412,"NS"
"ACLY",0.104256696826908,0.467448347287167,0.330266371374351,"NS"
"BPIL1",0.104270108168796,1.33534805346783e-06,5.87440552231481,"NS"
"EFEMP1",-0.104286000990038,0.667466733934374,0.175570374351029,"NS"
"HSP90B2P",-0.104290710502921,0.44060968065623,0.355945965175728,"NS"
"GPR148",0.104292646792098,0.445804437574191,0.350855612831123,"NS"
"ZNF846",0.104307369772552,0.845088408620984,0.073097855112063,"NS"
"INO80C",0.104322461125789,0.46530981945006,0.332257782437764,"NS"
"XKR3",0.104332171960061,0.639385333643659,0.19423732988898,"NS"
"RHOXF2",0.10433452211349,0.561767388818955,0.250443475648952,"NS"
"LRP1",-0.104337563797765,0.416257860972859,0.380637551816197,"NS"
"XRCC6BP1",-0.104365185305858,0.251607427258539,0.599276542997079,"NS"
"PCDHB13",0.104394942014133,0.61063177230821,0.214220602298829,"NS"
"ITGB2",-0.104396763299113,0.0089081382095423,2.05021305351767,"NS"
"FNIP1",-0.104416228403865,0.558442825978373,0.253021283843158,"NS"
"RAB30",0.10442670367188,0.0913194774407262,1.0394365823467,"NS"
"SLC7A6OS",0.104433040499957,0.23100244296358,0.636383427207456,"NS"
"NPR1",0.104434623333776,0.406532109957394,0.39090514594552,"NS"
"ARGFX",0.104440389170985,0.355957412139935,0.448601959271558,"NS"
"RG9MTD3",-0.104443841731183,0.409693665674008,0.387540750677298,"NS"
"DUOX1",0.104451587935264,0.166127928897429,0.779557349207805,"NS"
"IL17REL",0.104504206581345,0.319352796210206,0.495729276865175,"NS"
"GRAMD2",0.104532661083366,0.347481615418999,0.459068168148096,"NS"
"SNRNP40",-0.104533502681977,0.103949331357103,0.983178299876087,"NS"
"MIR129-1",0.104544117766559,0.357801288097956,0.44635810028953,"NS"
"MIR503",0.10454782620416,0.640035983986865,0.193795608504211,"NS"
"LRRC10",-0.10455463322298,0.0387170036487259,1.41209826058827,"NS"
"DPT",0.104662389464015,0.20366354971564,0.691086691048253,"NS"
"NEDD9",0.104682772309817,0.627798590636567,0.202179663595277,"NS"
"APBA2",0.104689915225101,0.352904110630273,0.452343282944515,"NS"
"ZMPSTE24",0.104691403083679,0.380649052445437,0.419475246964142,"NS"
"TRPV1",-0.10469564750434,0.179313708640265,0.746386507095719,"NS"
"THAP2",-0.104714122477939,0.296760253531881,0.527594266559099,"NS"
"RIOK1",-0.104721561614505,0.482405111166659,0.316588099417414,"NS"
"PDGFRL",-0.104731696715098,0.504970870398098,0.296733673743209,"NS"
"ABCC11",0.104736612623432,0.0294633680108666,1.53071760966824,"NS"
"FLJ41327",-0.10476485789492,0.472191487737172,0.325881846274861,"NS"
"OPHN1",0.104775309937744,0.000946474860057783,3.0238909171288,"NS"
"ZNF346",0.104780291933747,0.328220421359394,0.483834401321353,"NS"
"CFD",0.104807540072339,0.249357477804457,0.603177603501294,"NS"
"ELFN2",-0.104827861598061,0.198177265127195,0.702946169205613,"NS"
"MYOC",-0.104835159309915,0.583886307771199,0.233671708905478,"NS"
"SRRD",-0.104854288931369,0.482468755976499,0.316530805732309,"NS"
"ZMYND17",0.104857793829849,0.372390354251808,0.429001576749413,"NS"
"SLC30A5",-0.104857864050065,0.189843373527372,0.721604557284898,"NS"
"OR8D2",0.104863440900621,0.151800395130049,0.818727097988783,"NS"
"SSR1",0.104863456135015,0.271902414248013,0.565586936252385,"NS"
"GPATCH3",0.104894101884493,0.328463850010352,0.483512420944177,"NS"
"MIR9-3",0.10489608636978,0.103002134703457,0.987153774514974,"NS"
"LDLRAD1",0.104897438756869,0.384974574273989,0.414567952613943,"NS"
"ZUFSP",0.104900496284344,0.38589268641952,0.413533452259762,"NS"
"SNORD8",0.104902767358291,0.130697499106554,0.883732722554228,"NS"
"OR2J2",0.104916878971568,0.26241678943546,0.581008382231162,"NS"
"KCNK1",0.104924862192698,0.461794440708108,0.335551299622231,"NS"
"WDR72",0.104944394506663,0.3166689459083,0.499394523561861,"NS"
"TRAF3IP2",0.104968086705037,0.393787591841533,0.404737972503772,"NS"
"FJX1",-0.104990203819935,0.076355881097417,1.11715750700585,"NS"
"TNFRSF17",0.105028658608863,0.000212941056467817,3.67174059559137,"NS"
"MED10",-0.105031489324362,0.358648613385791,0.445330843903028,"NS"
"FLJ42393",0.105046663916349,0.706207608650401,0.151067607677647,"NS"
"PAN2",0.105046901076135,0.538919389438918,0.268476190917158,"NS"
"SPZ1",-0.1050471079396,0.639891500321381,0.193893658526077,"NS"
"ZNF493",-0.105057046030044,0.28125480985728,0.550900041763732,"NS"
"OCLM",-0.105061030178952,0.371411754713663,0.43014435550605,"NS"
"GAB1",-0.105085707977709,0.173982895710257,0.759493445187395,"NS"
"SLC22A1",0.105085894417641,0.000721447249258633,3.14179541813031,"NS"
"SNORD115-40",0.105106753068366,0.519294749400999,0.284586068542438,"NS"
"TIGD2",-0.105128543930736,0.0991069508613879,1.00389588522326,"NS"
"KRT78",-0.105177155392135,2.75639821166299e-05,4.55965804052529,"NS"
"ETV6",0.105200759452716,0.371458206162024,0.430090042883954,"NS"
"C1orf55",-0.105210155327333,0.0750454579213634,1.12467558802274,"NS"
"MESP1",-0.105212855504451,0.0851942617028036,1.06958965634521,"NS"
"ACTR5",-0.105253848763802,0.246357582691441,0.608434065942876,"NS"
"CCDC19",0.105269949812497,0.662143270171127,0.179048030631713,"NS"
"SNAP25",-0.105273244047198,0.0118023956168573,1.92802983188153,"NS"
"UBL4B",0.105289859821083,0.176656686897459,0.752869918785585,"NS"
"TREML1",0.105328972658122,0.247628231368357,0.606199844189227,"NS"
"FGFRL1",-0.105333088985334,0.389475965544319,0.409519337358644,"NS"
"GABARAPL3",0.105333972398526,0.564344016643207,0.248456075124708,"NS"
"CYB5D1",0.10534009492358,0.247652452005251,0.606157367713512,"NS"
"SNORD34",0.105346605275385,0.0315324831910688,1.50124182710449,"NS"
"UCHL3",0.105350336768465,0.342442988192528,0.465411721906907,"NS"
"STARD5",0.105377064054461,0.169519640771506,0.770779976608245,"NS"
"RIMBP3",0.105381002988183,0.112290422079724,0.949657285727138,"NS"
"MUC2",0.105384408296582,0.202663027058233,0.693225474835344,"NS"
"LOC84856",0.105395089874905,0.0235344149547792,1.62829659340876,"NS"
"TFIP11",-0.105437688078699,0.399129524820137,0.398886144949139,"NS"
"LOH3CR2A",0.105446281389804,0.589238612306248,0.229708801948056,"NS"
"PRSS41",-0.105452647668186,0.00675246476832313,2.17053767311056,"NS"
"LCE3C",0.105454519817032,0.591404092070407,0.228115674809142,"NS"
"OR1D2",0.105471150319179,0.205731222501168,0.686699793230033,"NS"
"CFP",0.105500429997534,0.137006591661587,0.863258537563395,"NS"
"PRB2",0.105514701867271,0.00879072756433403,2.05597517906739,"NS"
"MTMR8",-0.105524845464442,0.331432945789484,0.479604323124269,"NS"
"SIM2",0.105531164872359,0.166896822348128,0.777551932043407,"NS"
"CHCHD2",-0.105537163335214,0.0773939515731547,1.11129297860708,"NS"
"PEX13",0.105586147350178,0.208852593166231,0.680160128056063,"NS"
"PDE2A",0.105601902249233,0.51067113979688,0.291858685283534,"NS"
"TRERF1",-0.105620245374202,0.494551407272005,0.305788557991648,"NS"
"HSPA13",-0.105674223329247,0.220179368269442,0.657223378672744,"NS"
"RASEF",0.10567716712279,0.190406987171929,0.720317118795372,"NS"
"CCDC33",0.105680481058937,0.279160850693412,0.554145486908342,"NS"
"CLDN2",0.105680831421531,0.404410454993272,0.393177625367897,"NS"
"HEPHL1",0.105684383846886,0.355711289856075,0.448902350601725,"NS"
"NEURL3",0.105686034364239,0.186748436062786,0.728743026525395,"NS"
"HIST3H2A",-0.105687340285865,0.590130659909036,0.22905182124745,"NS"
"HSD17B7",0.10569250808215,0.335714279901086,0.474030185262726,"NS"
"LOC349196",0.10569566392456,0.296417035035477,0.528096841147112,"NS"
"TMEM87B",-0.105696740287756,0.0094526755689362,2.02444524753728,"NS"
"IL1RAPL2",-0.10570401572121,0.129868218042713,0.886497118499491,"NS"
"CD86",-0.105704438749977,0.0327865800101621,1.48430388251263,"NS"
"YSK4",0.10571634101613,0.503417655561217,0.298071557205711,"NS"
"ZNF197",0.105720481394828,0.580367529569866,0.236296893482936,"NS"
"SNORA65",0.105736361947925,0.565807233768555,0.247331504447631,"NS"
"CDCA5",0.105743898837646,0.0539063169102693,1.26836033984988,"NS"
"OR5D18",0.105748405495914,0.580242392590562,0.23639054475847,"NS"
"NADK",0.105754515575717,0.0241830860182144,1.61648827935765,"NS"
"HSPA4",0.105765292223629,0.315559165788139,0.500919200710568,"NS"
"TNS4",0.105789232341746,0.690210996326464,0.161018125882171,"NS"
"SLC17A3",0.105796026687197,0.45593652819824,0.341095612098486,"NS"
"WT1",0.105809598927357,0.227121032809446,0.643742645568395,"NS"
"CIDEA",0.105855641933273,0.406449818043526,0.390993066532656,"NS"
"PWP1",-0.105897534493694,0.376178382945245,0.424606164759417,"NS"
"SPANXN1",-0.105912238832641,0.392423280315919,0.406245236223704,"NS"
"LOC100131726",-0.105919092933699,0.0129200425767046,1.88873605516467,"NS"
"REG1B",0.105922901098987,0.39661518495747,0.401630662251263,"NS"
"MARCH7",-0.106003170479545,0.162285070587331,0.789721431250588,"NS"
"KIAA0391",0.106008727466341,0.230481090988781,0.637364698977531,"NS"
"CT45A5",0.106053116606614,0.361571230089913,0.441806133258276,"NS"
"IPO8",-0.106060902864771,0.506519678002337,0.295403677881543,"NS"
"LOC400940",0.106060921009022,0.23022066469426,0.637855696519019,"NS"
"GREM1",-0.106061082722828,0.370297115340296,0.431449671144377,"NS"
"CEP250",-0.106064966199092,0.321001791382067,0.493492543965297,"NS"
"CDK11A",-0.106088547649081,0.177823312371639,0.75001130427309,"NS"
"OR6K2",0.106095313229339,0.0490980008695844,1.30893619074838,"NS"
"FAM46B",-0.106111382131158,0.192779946161745,0.714938145351592,"NS"
"SLC35A1",0.106126138735746,0.370763502625855,0.43090302368699,"NS"
"MARCH3",-0.106154005776532,0.0760385994974834,1.11896589070344,"NS"
"OR52E6",0.106166942089104,0.400149621619312,0.397777589437829,"NS"
"SNORD33",0.106175691701981,0.112321527061017,0.94953700074788,"NS"
"SLC38A6",-0.106197869800394,0.394382806606049,0.404082026689447,"NS"
"ZNF423",-0.106201626584508,0.169972492035827,0.769621358172894,"NS"
"CSNK2A2",-0.106213007500762,0.442456247423688,0.354129668337723,"NS"
"ERMAP",0.106236214110247,0.0759678983301243,1.11936988828909,"NS"
"SLC5A6",0.106240802103437,0.224916383230648,0.647978908781703,"NS"
"C7orf42",0.106251990808416,0.00734378648596293,2.13407995834768,"NS"
"KRTAP19-4",0.106282144363243,0.00077320261909699,3.1117066835397,"NS"
"AURKC",0.106323124657307,0.184719205831738,0.733487947260842,"NS"
"FAM75D5",0.10635949579271,0.561410963997585,0.250719110124888,"NS"
"GSG2",-0.106378921914924,0.117740877562965,0.929072731566717,"NS"
"HSFX1",0.106405249480971,0.0565028664707555,1.2479295192451,"NS"
"GRIK5",-0.106421327424375,0.114257896093926,0.942113777152862,"NS"
"CMBL",0.106423746442186,0.500785147488917,0.300348560107648,"NS"
"SGSM1",0.106435923077569,0.288207312251992,0.540295004679543,"NS"
"NAGS",-0.106441974102383,0.198433726888744,0.70238451082687,"NS"
"AOC2",0.106443242394721,0.518375550657312,0.285355490287574,"NS"
"IQCG",-0.106462578843574,0.462318789544911,0.335058455621302,"NS"
"ACBD5",-0.106498119093032,0.416969596753254,0.37989561035877,"NS"
"AKD1",0.106528426054609,0.210686534619263,0.676363220098703,"NS"
"ADAMTS19",0.106532322344845,0.203500434839249,0.691434658438346,"NS"
"KLHL30",0.106537594670983,0.44437478425933,0.352250592772865,"NS"
"LRP1B",-0.106557313786432,0.229868205438517,0.638521094661619,"NS"
"FLJ45079",0.106576956772866,0.499153598322713,0.301765793776433,"NS"
"SLC39A1",0.106603676447091,0.339947283162973,0.468588425329829,"NS"
"PDGFD",-0.106627022730379,0.521197245680946,0.282997888026082,"NS"
"C11orf30",0.106639511520318,0.282443147890028,0.549068956844266,"NS"
"PTGIS",-0.106651451034906,0.319847529676369,0.495056999181418,"NS"
"PRPS1L1",0.106684310599799,0.00235425564824074,2.62814637896418,"NS"
"PPP1R15A",0.106698063311577,0.563375654440142,0.249201924426486,"NS"
"CALN1",-0.106705844772956,0.115793402450453,0.936316184658567,"NS"
"CARD17",0.10671524803961,0.620078465656996,0.207553350750664,"NS"
"KITLG",-0.106735076546439,0.426016991753929,0.370573078648918,"NS"
"TRAF6",-0.106767305444734,0.037527365362874,1.42565192448992,"NS"
"C14orf169",-0.106771522565428,0.564060903466869,0.248674001315256,"NS"
"PTPN4",-0.106807741109677,0.27707561477061,0.557401694486898,"NS"
"TPM2",-0.106832841252101,0.246616706951853,0.607977505634751,"NS"
"PPP3CA",0.106836964202671,0.00212579303214595,2.67247902079693,"NS"
"CLRN2",0.106838693397549,0.0488253078577388,1.3113550096787,"NS"
"VAMP7",-0.106872817860908,1.56830513518956e-06,5.8045694355058,"NS"
"POTEM",0.106915199648917,0.261907985213592,0.581851260332565,"NS"
"REEP2",0.1069231027826,0.156807310034441,0.804633695263698,"NS"
"BTNL3",-0.106943383435726,0.387144154633912,0.412127293624785,"NS"
"RPL13AP17",0.106946352644992,0.295550195787805,0.529368748615769,"NS"
"OR5I1",0.106949483861176,0.0145050790699037,1.83847989943427,"NS"
"SYTL3",-0.106959906755277,0.140818458992737,0.851340412571468,"NS"
"MAFK",0.106988764531774,0.492648017416565,0.307463260619668,"NS"
"BRCC3",-0.106993743753961,0.405979423148799,0.391495977849891,"NS"
"GBP6",0.107011142461884,0.0129948795013254,1.88622774326201,"NS"
"CNBD1",0.107022344332997,0.365225749872012,0.437438610565199,"NS"
"OXTR",-0.107034846689966,2.18116209782047e-07,6.6613120576799,"NS"
"NCRNA00241",0.107035009294472,0.050374973157776,1.29778517226389,"NS"
"TIMM22",-0.107039624495556,1.34022680809291e-06,5.87282169927103,"NS"
"C17orf74",0.107058255964478,0.364628397802192,0.438149510863376,"NS"
"PAM",-0.107067363452224,0.388252010640999,0.410886286512399,"NS"
"DDX50",-0.107074737057542,0.0676959777501317,1.16943713475381,"NS"
"TMEM60",-0.10711892097338,0.21284690587599,0.671932658715649,"NS"
"ARL8A",-0.107127546137374,0.164295221446545,0.784375067907464,"NS"
"C9orf30",-0.107136652667036,0.282675577984625,0.548711711159131,"NS"
"C6orf129",-0.107150242951328,0.336499798370424,0.473015191667756,"NS"
"AIPL1",-0.107153000478797,0.0344365592226806,1.46298024819556,"NS"
"ZNF252",0.107188568488966,0.0222536455354144,1.65259883384142,"NS"
"G3BP2",0.107191889697489,0.344707867996439,0.462548803657791,"NS"
"C12orf28",0.10719918558466,0.188302734671031,0.725143372793137,"NS"
"AADACL4",0.107213173224622,0.309110471146796,0.509886282920366,"NS"
"TDRD3",-0.107235434004703,0.482244640867609,0.316732589924736,"NS"
"WDR89",0.107290243774301,0.0909358711199352,1.04126476852256,"NS"
"C16orf53",0.107304618848798,0.338284474308926,0.470717933860523,"NS"
"TMEM87A",0.107318165930697,0.147597478914672,0.830921060553607,"NS"
"ARSF",0.107348365821288,0.389349319143785,0.409660580419113,"NS"
"C2orf51",0.107349627602294,0.433361199919081,0.363149974915975,"NS"
"ELOVL7",0.107387758656547,0.0011766929395139,2.92933685242657,"NS"
"C14orf143",-0.107446685720729,0.289830287248968,0.537856232744069,"NS"
"CACNB3",-0.107449524896626,0.0766787875331469,1.11532476292787,"NS"
"PLXNA4",0.10746075018404,0.00126048470504974,2.89946241976365,"NS"
"DPY19L2",-0.107467357008299,0.322813082230436,0.491048873499647,"NS"
"C9orf23",0.10750946030389,0.134110945243288,0.872535776475135,"NS"
"LRGUK",0.107511464351083,0.718601454886565,0.143511907854209,"NS"
"C1orf141",0.107524416114511,0.215002625028677,0.66755623762621,"NS"
"MFHAS1",-0.107532354418584,0.196276432679706,0.707131843913038,"NS"
"SLC47A2",0.107536829215089,0.0513729912743451,1.28926514605062,"NS"
"TBC1D23",-0.107554949975649,0.280386953521786,0.552242198070982,"NS"
"PHF2",-0.107560916629073,0.0707195005822349,1.15046081495122,"NS"
"GATA3",-0.107564991766304,0.0573727767854626,1.24129413018693,"NS"
"ELOVL1",0.107570661495431,0.132912667385985,0.876433626177903,"NS"
"C17orf65",0.107586557613072,1.97377925550467e-09,8.70470141979045,"NS"
"MAG",0.107592946433421,0.33176324599246,0.479171728458732,"NS"
"MRPS18A",-0.1075980306673,0.285112529806348,0.544983696383339,"NS"
"IHH",-0.107606149247499,0.0852836123271839,1.0691344126733,"NS"
"FBL",-0.107611499900097,0.00554519927605838,2.25608284213205,"NS"
"OR51F2",0.107615486960052,0.265203570709984,0.57642063287208,"NS"
"RFC4",0.107633851171208,0.318498024684886,0.496893256801517,"NS"
"ANKS1B",-0.107656876670487,0.0408441149408583,1.38887051031475,"NS"
"OR10G2",0.107686544170412,0.105053711603095,0.978588599133632,"NS"
"THSD7B",-0.107713541448565,0.264124864744976,0.57819071233632,"NS"
"SYK",-0.107721537698151,0.417058203313231,0.379803332043347,"NS"
"GPR124",-0.107725457141513,0.0372354453871946,1.42904344702958,"NS"
"NFKB1",-0.107741616648257,0.1823273664656,0.739148140928096,"NS"
"OR4D9",-0.107759386201872,0.406548879033808,0.390887232066207,"NS"
"DDX56",-0.107762984288676,0.0105794457815257,1.97553708280457,"NS"
"MT1JP",0.107767888674299,0.263650305917931,0.578971720412956,"NS"
"GLYATL2",0.107788022234871,0.0323546715815144,1.49006300415764,"NS"
"TTC16",0.107791982204755,0.111102043645694,0.954277952437306,"NS"
"MGC57346",0.107793052731806,0.564941818944052,0.247996276096693,"NS"
"ADAM12",0.107801063552926,0.415426708242697,0.381505585630596,"NS"
"YBX1P2",-0.107811093126287,0.0906597517853731,1.0425854743176,"NS"
"TBC1D12",-0.107815874950886,0.120933060263584,0.91745495697785,"NS"
"TGIF1",0.107835490802187,0.394697140679173,0.403736019770573,"NS"
"RAE1",-0.107847301785632,0.212687260449314,0.672258522707806,"NS"
"GRIK1",-0.107857347929482,0.628119789030806,0.201957523851941,"NS"
"USP30",-0.107865536311835,0.148537338977903,0.828164360665236,"NS"
"ANKRD9",-0.107892729228192,0.0243779902049272,1.61300210178937,"NS"
"PIAS3",0.107942620548212,0.417110536325829,0.379748839618631,"NS"
"IL10RB",-0.107965140756194,0.199440693065412,0.700186225308729,"NS"
"C12orf36",0.107969575787016,0.668500160976986,0.174898483822478,"NS"
"PIK3R1",-0.107971330982334,0.373636113541386,0.427551153978982,"NS"
"RCAN3",0.107974178783225,0.0076408778729123,2.11685674175687,"NS"
"PP13439",0.1079839361464,0.398614383358652,0.399447034535198,"NS"
"LYRM2",0.107992496041473,0.700922713886432,0.154329866174674,"NS"
"C6orf57",-0.108001798572515,0.00121775399235647,2.91444043793723,"NS"
"C17orf80",-0.108006993472018,0.25004214657225,0.601986781403846,"NS"
"SCN4A",0.108016786718675,0.408912111407911,0.388370026056749,"NS"
"TRADD",-0.1080291553742,0.225099267064725,0.647625919083281,"NS"
"PLA2G12A",-0.108044083048425,0.3829546153873,0.416852691970706,"NS"
"ZZZ3",-0.108080350107462,0.220993628548726,0.6556202472471,"NS"
"CRBN",-0.108107654861118,0.0825853078974978,1.08309720772297,"NS"
"APOBEC3C",-0.108121101402767,0.601885995525117,0.22048576157124,"NS"
"POLE2",-0.108133922548833,0.175393050521914,0.755987618380335,"NS"
"MS4A6E",0.108165720658389,0.422701008500016,0.373966716009473,"NS"
"FEN1",-0.108188488693996,0.262104270478586,0.581525903013048,"NS"
"SNX10",-0.108200808973071,0.0378840689962861,1.42154338110147,"NS"
"TCTE1",0.10820378350037,0.0395976535446565,1.40233054848864,"NS"
"RNF38",-0.108217115137057,0.0771523188163984,1.11265101666457,"NS"
"C9orf41",-0.108229700687186,0.430989000042276,0.365533814020019,"NS"
"SRL",0.108230612554835,0.0625925258839512,1.20347752239897,"NS"
"THRAP3",-0.108231670493924,0.36544773468207,0.43717472585314,"NS"
"ABHD5",-0.108235113908272,0.118917596849901,0.924753875832494,"NS"
"NGFR",-0.108254750541315,0.108761607689988,0.963524381392278,"NS"
"FSD1",0.108264258798932,0.388166882879995,0.410981519941974,"NS"
"BAI2",-0.108273324891767,0.345922319849002,0.461021415220302,"NS"
"RPA2",-0.108277265009715,0.460596071799949,0.336679770242566,"NS"
"MOSC2",0.10828706344568,0.219742161603862,0.65808660764397,"NS"
"TOPBP1",-0.108293604892375,0.475376579267228,0.322962218791188,"NS"
"ZCCHC7",-0.108297300634779,0.209004376309615,0.679844620170196,"NS"
"SUGP2",0.108307851458169,0.0477006877286828,1.32147535943748,"NS"
"GMIP",-0.108328934923029,0.108803709281205,0.963356298636926,"NS"
"GPR111",0.108333573543322,0.453393020036764,0.343525170100218,"NS"
"FAM124A",0.108365788087569,0.324307971249227,0.489042376559813,"NS"
