"gene","log2FC","negLog10P","significance"
"KAZALD1",0.00554195495757392,0.182358027029651,"NS"
"AHR",-0.00554236358459059,0.0565171235143601,"NS"
"LEMD2",0.00554712304125937,0.188116367127376,"NS"
"MIR34A",-0.00554756003397672,0.0992891677134704,"NS"
"SLC8A2",-0.00555058897359695,0.144100188931793,"NS"
"PEX7",0.0055558540942604,0.0969280053944754,"NS"
"ZNF154",0.00556577572643402,0.143033439708386,"NS"
"HSD17B1",-0.00556633594434475,0.115721941316855,"NS"
"PPAPDC1A",0.00556740613718332,0.101558538008868,"NS"
"LOC284581",0.0055674299269497,0.0891890321976378,"NS"
"ATXN10",0.00556897708774118,0.135453151720763,"NS"
"GGCX",0.00556921406430888,0.134151848834916,"NS"
"ZNF29P",-0.00557181207557167,0.0691806454355067,"NS"
"IL12RB1",0.00557372572857684,0.103035456297842,"NS"
"TMEM72",-0.00557457501181924,0.143677113518553,"NS"
"MYO1C",0.00558076181986156,0.117636064269721,"NS"
"ZNF687",0.00558130802178747,0.160696241605811,"NS"
"CPEB4",0.00558239050908216,0.097623538546328,"NS"
"C9orf64",-0.0055831677309548,0.0722989774199785,"NS"
"TRIM47",0.00558790635046735,0.176354521359889,"NS"
"TMEM52",0.00558870869906514,0.137253511515677,"NS"
"EBNA1BP2",0.0055894379874859,0.11625358304734,"NS"
"OR52N2",-0.00559466995202862,0.0885834918469381,"NS"
"ALS2CL",0.00559527895995005,0.109646788632886,"NS"
"INSM1",0.00559984543988845,0.214143900968122,"NS"
"CREBL2",0.00560059662793178,0.148977464534323,"NS"
"MARCH7",0.00560220668868006,0.127736015080698,"NS"
"TIMM50",0.00560324365241671,0.184259888557632,"NS"
"DDR1",0.00560376368217641,0.172034457350036,"NS"
"TCF19",-0.00560400672109873,0.109315020135007,"NS"
"GGTLC2",0.00560549626019591,0.0713987071378214,"NS"
"TRPC7",0.00560594283352622,0.0658675593847435,"NS"
"SLC6A18",-0.00560758839475239,0.107332928412479,"NS"
"NUMB",0.00560767876308521,0.190092979760654,"NS"
"NRXN2",0.00560776708880262,0.161144190515816,"NS"
"TEP1",-0.0056079155336739,0.182797040884126,"NS"
"C1orf151",0.00561182173894537,0.227748587298067,"NS"
"ZG16B",-0.00561483610598534,0.121079380791835,"NS"
"FBP2",0.00561556624110615,0.0927294825560988,"NS"
"PARP14",-0.00561817135632259,0.0928709207775983,"NS"
"SNX10",0.00561898456845578,0.0738057553340082,"NS"
"HIST1H3I",0.00561912234857087,0.069880752741071,"NS"
"TRAPPC6B",-0.00562212634461923,0.0896738020550284,"NS"
"C14orf181",-0.00562303877759884,0.156259668685298,"NS"
"RPS20P27",-0.00562399788527967,0.137400701662953,"NS"
"GUCA2B",0.00562556639192513,0.21884269627165,"NS"
"ROBLD3",0.00562633640234833,0.0846480037752094,"NS"
"HINT2",0.00562705432979804,0.0994563908534405,"NS"
"ZNF700",-0.00563068866455119,0.106806707778187,"NS"
"ARSA",0.00563375516416031,0.127316707003838,"NS"
"CCNDBP1",-0.00563450132404641,0.137356701427924,"NS"
"LOC648987",-0.00563473606383147,0.0841468853735342,"NS"
"PRSS33",-0.00564131890861863,0.13492902855691,"NS"
"SEMA4D",-0.0056443241578048,0.174969987356594,"NS"
"C11orf17",-0.00564589177541408,0.127777611178876,"NS"
"SLC25A47",-0.00564684780468983,0.131645978952089,"NS"
"CLCF1",0.00564933066842155,0.187849766123239,"NS"
"ARHGEF18",-0.00564979903368412,0.123691527059798,"NS"
"PPPDE1",-0.0056499003488315,0.123959413548009,"NS"
"THYN1",-0.00565026527141432,0.108146779840852,"NS"
"KCNQ1",0.00565158303580349,0.101469838782477,"NS"
"RAB4A",0.00565349268417936,0.105364880277143,"NS"
"HCG27",-0.00565394037564726,0.0990842324379864,"NS"
"CCDC155",-0.00565396257294948,0.186391100266551,"NS"
"AXIN2",-0.00565579348576861,0.141651097941528,"NS"
"HELB",0.00565665706131768,0.0863727721479216,"NS"
"CYP4F8",0.0056572817881293,0.0373900800314639,"NS"
"PIAS4",0.0056597563845886,0.145793471473798,"NS"
"CARM1",0.00566701116570933,0.159277961274455,"NS"
"PLCXD1",-0.00567799880091036,0.110272163587489,"NS"
"PRSS41",-0.00568804821521107,0.176453691863426,"NS"
"FZD10",-0.00568994107166487,0.1351212573187,"NS"
"CLDN9",-0.00569457060813239,0.117336081829838,"NS"
"C20orf43",-0.00569665235547268,0.173762865957834,"NS"
"C1QL3",-0.00570017897806974,0.163143472200946,"NS"
"SLC44A1",0.00570421887534556,0.0808262567459329,"NS"
"FLJ35220",-0.00570603036777073,0.111462419992435,"NS"
"EXO1",-0.00571101369750615,0.0754967428401464,"NS"
"MRPL27",0.00571799541151075,0.186775082029709,"NS"
"ERN1",0.0057285760836101,0.188703573413431,"NS"
"C1orf135",0.00572973178333847,0.120911020795188,"NS"
"COMMD1",-0.00573083472152014,0.127194666382147,"NS"
"TMEM99",0.00573210961442272,0.0806657868134232,"NS"
"SFXN5",-0.00573742581839687,0.117499456433822,"NS"
"ICOSLG",0.00574108184137345,0.138952483484852,"NS"
"TNFAIP1",0.00574510861556243,0.0891185262317857,"NS"
"LOC642980",0.0057458143380773,0.122227848494101,"NS"
"ZCCHC17",0.00574707369985683,0.0654528543737534,"NS"
"MRPS27",-0.00574717977412176,0.187565021618782,"NS"
"FAM120B",0.00574822155967603,0.105836377868374,"NS"
"HMGN1",-0.00575164835612929,0.273495292343926,"NS"
"MIR187",-0.00575915411414463,0.0989463920952514,"NS"
"LATS2",0.00576327062735604,0.15493560823676,"NS"
"TIGD1",-0.00576648526553036,0.105842304313017,"NS"
"NFIL3",-0.00576749872501336,0.0653724042212029,"NS"
"PSMD4",-0.00577058293525257,0.130220544933705,"NS"
"BANF1",-0.00577068186845375,0.146605355948971,"NS"
"SUSD4",0.00577276392873327,0.122684898587221,"NS"
"CAPN12",-0.0057734615125502,0.104212954380075,"NS"
"CAMLG",-0.00577693868930851,0.144999240259336,"NS"
"TUBA3D",-0.00578359844747478,0.161286655224809,"NS"
"TBL3",0.0057914699161965,0.164077350797767,"NS"
"TMEM80",-0.00579202277584079,0.146614875324988,"NS"
"PSRC1",0.00579804007679297,0.145979981571401,"NS"
"MYOZ3",0.00580077493724529,0.0901772465177075,"NS"
"IGLV6-57",0.00580322067305183,0.0738039823411542,"NS"
"ZNF205",-0.00580536726124148,0.238236310365789,"NS"
"ABLIM2",-0.00581500617661268,0.109725614023267,"NS"
"ZNF181",-0.00581730111524714,0.0893432068191083,"NS"
"LOC347376",0.00582002780392621,0.0837511234899992,"NS"
"ELK1",0.00582004768747346,0.204505660759514,"NS"
"DACT2",0.00582087034758394,0.10799113774821,"NS"
"RPS6KA4",0.00582207613544794,0.258761179173153,"NS"
"ATAD3C",-0.00582235095493222,0.110025238938147,"NS"
"BCKDHA",0.00582923418651005,0.159086346120234,"NS"
"RPS26",0.00582988098672743,0.147471743060971,"NS"
"PSKH1",0.00583426119449904,0.169458080904298,"NS"
"CHRNA4",-0.00583934291393118,0.106213767773332,"NS"
"ZDBF2",-0.00584090525381531,0.0436279242936786,"NS"
"TASP1",0.00584144100481176,0.144007413270614,"NS"
"PLCD3",-0.0058446318267058,0.145568648985401,"NS"
"SAMM50",0.00584641771866456,0.156960242835877,"NS"
"SNORD116-2",0.00584833365900206,0.199132931614683,"NS"
"IL27",0.00585150785585409,0.124380336117652,"NS"
"SP110",-0.00585233210573444,0.100367361216952,"NS"
"LAMA5",0.00585349524682588,0.242952054083982,"NS"
"COX5B",0.0058582266757834,0.114060355550223,"NS"
"MED12",-0.00585879575868908,0.177665059474176,"NS"
"CEACAM4",-0.00586705159058809,0.210536895205475,"NS"
"TSPYL6",0.00586999398538657,0.17793798825301,"NS"
"SNORA22",0.00587551709294809,0.0872407880960318,"NS"
"ARHGAP30",0.00587603554319394,0.0873516218907846,"NS"
"NCK2",-0.00587825935662067,0.138624559842044,"NS"
"KRT84",-0.00588171453186703,0.0948156437773108,"NS"
"AIMP1",0.00588270624215514,0.177423387798956,"NS"
"C20orf144",-0.00588335587863842,0.191443269335969,"NS"
"SAMD10",-0.00588448020991006,0.12875017421809,"NS"
"KCMF1",0.00588532516120277,0.119093516698254,"NS"
"ZNF564",-0.0058871746116731,0.0837534619492756,"NS"
"OR5M8",0.00589145703425342,0.0826786762144507,"NS"
"CNO",0.00590148589389838,0.125588367053978,"NS"
"MCM4",-0.00590726400110841,0.0952950062762823,"NS"
"LOC84856",-0.00590762949798762,0.174209809331782,"NS"
"MED24",0.00591624522606349,0.119511833850995,"NS"
"SLC25A18",0.00591634351424064,0.108365990860245,"NS"
"CHST14",-0.00591808504828695,0.150202544021204,"NS"
"SLC25A29",0.0059186794326358,0.131033064025046,"NS"
"LYG1",0.00592467686724474,0.111975513125567,"NS"
"MRGPRX3",0.00592471913474879,0.050506112161478,"NS"
"BCAS4",-0.00593254209951555,0.154383112177919,"NS"
"GPR119",-0.00593571384115088,0.0904408062941049,"NS"
"ELMOD2",-0.00593722334912639,0.0604711004746885,"NS"
"PRKACA",-0.00593743697987703,0.164297895982125,"NS"
"FAM69B",0.00593941063688463,0.130129360548522,"NS"
"RAP2A",-0.0059420330273845,0.130518117265579,"NS"
"WASF2",0.00594332505574569,0.112204365897537,"NS"
"SHMT1",-0.00594431930890194,0.0776406446714649,"NS"
"USP18",-0.00595026360326978,0.121942080263572,"NS"
"TP53TG3",-0.00595127190837319,0.0965458364468946,"NS"
"SULT4A1",0.0059518699855523,0.101861572839422,"NS"
"PRMT10",0.00595635156694918,0.0757283948733792,"NS"
"IMP3",0.00595682204462555,0.205340414554546,"NS"
"LONRF2",-0.00595970069535889,0.157120368340165,"NS"
"ESPNL",-0.00595984443871944,0.163223992070868,"NS"
"MAGEF1",0.00596373715508491,0.217090607307158,"NS"
"C19orf60",0.00596586862259363,0.1641444373071,"NS"
"GBGT1",-0.00596841284754346,0.158360654393058,"NS"
"XRN1",0.00596904527516262,0.169499154816874,"NS"
"KIF27",0.00597469618547386,0.100308062099601,"NS"
"GJC2",0.00597725524193926,0.129777412615874,"NS"
"LOC401010",0.00597731138945079,0.213000083621397,"NS"
"IL17B",0.0059773399493297,0.191400714431321,"NS"
"ELMO3",0.00597995813383334,0.178267886668489,"NS"
"TNN",-0.0059804370279728,0.0954170521999625,"NS"
"CHRD",-0.00598085975979901,0.13169701517006,"NS"
"FAM25B",0.00598279929174517,0.153613974404935,"NS"
"MANBAL",-0.00598280555937647,0.171723570196593,"NS"
"MIR212",-0.00598582107637924,0.141759765577516,"NS"
"C19orf77",0.00598641720695858,0.133998471730996,"NS"
"PIGP",-0.00598734056116945,0.121637641227105,"NS"
"KRTAP5-10",0.00599045709255508,0.171187059385085,"NS"
"C2CD4C",-0.00599484092790625,0.162233879915421,"NS"
"ZNF828",-0.00599838315984558,0.087098491000952,"NS"
"TAF11",0.00600414136295546,0.181529628457962,"NS"
"TTTY5",0.00600746100267946,0.208620605326104,"NS"
"DEK",-0.00600774862194697,0.199346912294857,"NS"
"ADAM20",-0.00600802077100204,0.0808073977867789,"NS"
"ZFAND2A",-0.00600928403286405,0.108212468067989,"NS"
"DENND2D",0.00601005906463015,0.117508627267472,"NS"
"FAM86C",-0.0060134484392913,0.154987033819717,"NS"
"LOC100131792",-0.00601781839142457,0.0731438213241495,"NS"
"SLC1A7",-0.00602252823287497,0.100423223819315,"NS"
"SARS",0.00602413505378374,0.153903523681507,"NS"
"RNF135",0.00602627491328089,0.130306812967617,"NS"
"MGRN1",0.006031733220762,0.26961833990512,"NS"
"HTR7",0.006033517116941,0.154104884043172,"NS"
"AMBRA1",0.00603531782513711,0.141548965046397,"NS"
"ATP6V0C",0.0060484716160536,0.197755883562995,"NS"
"IFT140",0.00605046192545866,0.136390600155994,"NS"
"CXXC4",0.00605208141726576,0.0848891042593653,"NS"
"MMS19",0.00605377633271709,0.147078678382332,"NS"
"PIGT",-0.00606205561289741,0.180174198844119,"NS"
"USP43",-0.00606459652995528,0.182095686795641,"NS"
"MFAP3",-0.00606604318473614,0.0883629884643594,"NS"
"SEPHS1",-0.0060663860663932,0.126095498227961,"NS"
"FYCO1",-0.00607298262411282,0.175344104802289,"NS"
"COBRA1",0.00607456476741186,0.162660807636561,"NS"
"RCN1",-0.00607556165099776,0.177939018008009,"NS"
"CMAS",0.00607837507628428,0.121201463816246,"NS"
"AES",-0.00607886126407564,0.226601561624812,"NS"
"ARHGEF10L",-0.00607976304945002,0.138951400901946,"NS"
"RNASEH2C",0.00608475116933738,0.163372258233485,"NS"
"B3GNT7",-0.00608475597505898,0.094069428542157,"NS"
"RNF24",-0.00608998056374821,0.17490438142508,"NS"
"PKN3",0.00609370091496664,0.131927712652083,"NS"
"CMTM7",0.0060952408544388,0.16682269918562,"NS"
"TMEM104",-0.00610118488444567,0.11198912845994,"NS"
"TSEN34",-0.00610205681908527,0.124608920908691,"NS"
"MIR192",0.00610513345737429,0.0950324514553529,"NS"
"KIAA1539",0.00610763832221228,0.158729673926717,"NS"
"TMCO6",0.0061076636479318,0.171498354149423,"NS"
"CARNS1",0.00610810774834691,0.188920290621153,"NS"
"CRMP1",-0.0061084162864995,0.166477965642295,"NS"
"HIF1A",0.00611290264337105,0.0980550961793056,"NS"
"RSPO4",0.00611429623778781,0.172760555377232,"NS"
"ARRDC2",-0.00611880212442184,0.116627935673412,"NS"
"SOCS5",-0.00611996560705608,0.164798430744862,"NS"
"TAPT1",-0.00612173043386544,0.0760243533658996,"NS"
"CCDC123",-0.00612620134308051,0.144063366655914,"NS"
"RPS27A",0.00613102834070789,0.312002399771715,"NS"
"TTC12",-0.00613133298959023,0.117200066516221,"NS"
"USF1",-0.00613275999121576,0.086966784753414,"NS"
"NLRX1",-0.0061347002289962,0.141968843161482,"NS"
"VASP",0.00613759121008428,0.202247845577135,"NS"
"EXOSC6",-0.00614263079076061,0.214971138299964,"NS"
"C7orf27",-0.00614269455379679,0.221317597768423,"NS"
"C2orf89",0.00614514895937335,0.154516217506686,"NS"
"ERF",-0.00614619657080384,0.167939785691528,"NS"
"PIK3CA",-0.00614921942829327,0.0995822467567134,"NS"
"TIAM1",-0.00615409367727837,0.0929682504402754,"NS"
"GPR3",-0.0061541626224364,0.18532860004239,"NS"
"ITGB1BP1",-0.00615889490419974,0.142113723460428,"NS"
"NANOG",0.00615967712507937,0.118863235662446,"NS"
"MLH1",0.0061611646225217,0.130099903039578,"NS"
"FADS3",-0.00616171840660806,0.139015326226575,"NS"
"IFT46",-0.00616283128856754,0.115296034656188,"NS"
"FTCD",-0.00616467162716461,0.23275103723243,"NS"
"LOC641367",0.00616504213445968,0.107225060884818,"NS"
"SETX",0.00616511039875212,0.196069209825028,"NS"
"CPXM2",0.0061652817372766,0.0701771009739535,"NS"
"BGLAP",0.00616667511814573,0.153265603071511,"NS"
"BOD1L",-0.00617077357704643,0.142626450549795,"NS"
"ATN1",-0.00617789437378402,0.257112937789358,"NS"
"LOC390940",-0.00618049403663723,0.0891285586087474,"NS"
"CSDE1",-0.00618694946567278,0.225424623497437,"NS"
"HOXA1",0.00619100107313697,0.110920586993331,"NS"
"ZW10",-0.00619443558111921,0.0949035565799059,"NS"
"C11orf40",-0.00620554541120466,0.128921603497188,"NS"
"ZAR1",-0.00620764738163437,0.227134625767574,"NS"
"TMPPE",-0.00620835884653848,0.144164006392315,"NS"
"GTF3C4",0.00621086311112129,0.149972821665115,"NS"
"RBM17",-0.00621144921881855,0.172366180494424,"NS"
"MAPK1",0.00621318520650016,0.163734325292729,"NS"
"S100A10",-0.00621581569972562,0.0657606920364233,"NS"
"TTBK2",-0.00621595203000447,0.179733193257466,"NS"
"ZC3H11A",0.00621652391895289,0.125549245990359,"NS"
"C5orf38",0.00621775561039639,0.2058068389708,"NS"
"ANO7",-0.00621814509994767,0.0681463200543806,"NS"
"EIF4EBP1",0.00621990624336721,0.167011982497287,"NS"
"RTKN2",-0.00622861187556956,0.083663461482171,"NS"
"WDR59",-0.0062294496994999,0.114078927462486,"NS"
"CDCA5",-0.00623288109280895,0.111529077282726,"NS"
"MARCH4",-0.00623506398088369,0.209476382487193,"NS"
"PLEKHM3",-0.00623726834718319,0.100008353701439,"NS"
"LOXL4",0.00624215393241512,0.163536903231827,"NS"
"LZTR1",0.00624282934108211,0.118200408049666,"NS"
"SOCS2",0.00624396085853629,0.10257883662739,"NS"
"UNK",0.0062513009484737,0.148710625409009,"NS"
"ZFP41",0.00626594182198636,0.148076321719834,"NS"
"CDHR4",-0.00626627573986394,0.133939683278394,"NS"
"VPS4B",-0.00626897091578771,0.17931167076576,"NS"
"HDAC6",0.00627025053364649,0.157449298009234,"NS"
"FEM1A",0.00627537509167198,0.0997595525495962,"NS"
"CCDC120",-0.0062776598931944,0.180746741845295,"NS"
"LTB4R2",-0.0062796849078024,0.15885070062236,"NS"
"OR14A2",-0.00628123673466652,0.0713218055873314,"NS"
"RCAN1",0.00628217227211403,0.126829796332988,"NS"
"PTPRCAP",0.00629044089002084,0.175537523109875,"NS"
"TIMM44",0.00629389670465641,0.178233300708537,"NS"
"PITPNM2",-0.00629492578022672,0.115496405659991,"NS"
"DUSP14",-0.00629515839216799,0.153055583653602,"NS"
"RNF20",0.00629611878068559,0.161821716016041,"NS"
"ANAPC13",-0.00629957993367958,0.130164344562205,"NS"
"RBM41",-0.00630190044608203,0.0934559096762227,"NS"
"KHDRBS1",0.006306257741028,0.175388674241768,"NS"
"ZIC5",0.00631088410766578,0.164458833512853,"NS"
"GFI1",-0.00631152509342203,0.14139854711792,"NS"
"C15orf32",-0.00631354035745102,0.111567455651115,"NS"
"NFS1",0.006313978468651,0.182886621484181,"NS"
"TBC1D7",-0.00631652852104403,0.115080884212638,"NS"
"CHPT1",-0.00631654190073938,0.115733212903613,"NS"
"HSD17B14",0.00632505463357114,0.0854776384502231,"NS"
"POU3F1",-0.00632891797978807,0.164355152205493,"NS"
"ZNF563",0.00633621696575815,0.0651818312618784,"NS"
"SPRR1A",-0.00633878124121035,0.15991608553941,"NS"
"ZNF18",-0.00634012491552594,0.11221136064331,"NS"
"ASPM",-0.00634412018281505,0.0544987651685403,"NS"
"ZNF418",-0.00634473506590028,0.126609922525862,"NS"
"PI4K2A",0.00634569418148034,0.0914605436306719,"NS"
"ATG3",0.00634672607797793,0.135630867352155,"NS"
"CENPA",-0.00634683203111819,0.124434398052086,"NS"
"KIAA0087",0.00634806450000247,0.0872662317395786,"NS"
"GCNT3",-0.00634931459118082,0.139874666854573,"NS"
"FAM57A",0.00635470479656264,0.115936377489721,"NS"
"CD226",-0.00636160154130083,0.0681355053891422,"NS"
"IGF2AS",0.00636498324528811,0.195666389786203,"NS"
"C9orf9",-0.00636527496869022,0.171595953096057,"NS"
"DUT",0.00636651180960701,0.162289784765454,"NS"
"MRPL48",-0.00636929236584383,0.126678271102126,"NS"
"LSM4",0.00637095767919149,0.218578035411763,"NS"
"CHST3",0.00637233250366687,0.146886908961163,"NS"
"TRAF6",-0.00637530163463884,0.117512876225481,"NS"
"RBFA",-0.00637572091901606,0.151058498133697,"NS"
"ALS2",-0.00637731134657238,0.160459766316301,"NS"
"GFAP",-0.00637747554563517,0.128226846095977,"NS"
"CAPRIN2",0.00637958470951716,0.106054919269651,"NS"
"HCCS",0.0063803231983397,0.113661848780901,"NS"
"AMAC1",-0.00638509733803794,0.0822030640836601,"NS"
"C9orf102",-0.00638768314426041,0.224964233360434,"NS"
"LATS1",-0.00638839080850007,0.172061895613601,"NS"
"SDCCAG8",0.00638848032995321,0.127965373086729,"NS"
"ATP5L",0.00639089286678152,0.191815276011321,"NS"
"IRF3",0.00639693321362111,0.201630601756783,"NS"
"PRRX2",0.00639854537562323,0.178939096565182,"NS"
"ARHGAP39",0.00640167877825926,0.205098277927088,"NS"
"TCF12",-0.00640283988077295,0.139280897966649,"NS"
"SEP15",-0.00640389110322648,0.142117909331203,"NS"
"HIST1H2BL",-0.00640837041691533,0.088970156647588,"NS"
"NIPAL4",0.00640875332122692,0.124740375397428,"NS"
"SGOL2",-0.00640917755534964,0.0947551375298236,"NS"
"CBY1",0.00640968601932146,0.168974152492732,"NS"
"ULK2",-0.00641109057750944,0.144025662954984,"NS"
"LRRC56",-0.00641346942138465,0.171005267061685,"NS"
"PRIC285",-0.00641451282824912,0.181273981971795,"NS"
"HAGH",-0.00641544629457425,0.207205051293198,"NS"
"DIO3",-0.00641781290781407,0.151625065060654,"NS"
"EPS15",0.00641811203494846,0.179921704512722,"NS"
"CEP164",-0.0064209349888793,0.176770933698579,"NS"
"STXBP3",-0.00642112245144455,0.121514811030902,"NS"
"RAB21",0.00642311882127977,0.106168840081645,"NS"
"MCCD1",-0.00642549835869155,0.14645230559399,"NS"
"DYNLL1",0.00642715655389736,0.150611474802847,"NS"
"GSPT2",-0.00643007009596386,0.104742233625223,"NS"
"LOC728613",-0.00643268216185033,0.198029525479607,"NS"
"C9orf16",0.00643324479711849,0.246525029458431,"NS"
"DMWD",-0.00643400520358872,0.148821518817563,"NS"
"KRTAP4-12",-0.00643458716399969,0.284946548897506,"NS"
"FAM165B",-0.00643465393224818,0.172663442620439,"NS"
"HS6ST1",0.00643507907439567,0.185711489415088,"NS"
"RP2",0.00643804859036479,0.0717096898028093,"NS"
"CDYL",0.00644338712135384,0.152172611848447,"NS"
"MEPCE",0.00644795612057525,0.166193031715603,"NS"
"NCRNA00083",-0.00644818820556292,0.264001638725806,"NS"
"KIAA1656",-0.00644913361304522,0.078526505554757,"NS"
"DCLK2",-0.00644970021180691,0.0780961422935012,"NS"
"ZNF254",-0.0064508510491792,0.129186398619568,"NS"
"SLFNL1",0.00645639013087829,0.173977532569711,"NS"
"HJURP",0.00645795130658455,0.115977607455967,"NS"
"HINFP",-0.00645976989869657,0.129917581116006,"NS"
"RPP14",-0.0064599609256335,0.155389342669907,"NS"
"ZNF302",0.00646371067909923,0.140134271581299,"NS"
"FREM1",-0.00646467007639639,0.101377354089162,"NS"
"PRPSAP2",-0.00646485306264521,0.0984003026772867,"NS"
"MYL12A",-0.0064670180851123,0.0846716560566226,"NS"
"PCYT1B",-0.00646733880582784,0.137815785610088,"NS"
"FAM123A",-0.00647134370710822,0.144425555625469,"NS"
"CISH",-0.00647238510349735,0.137526156706979,"NS"
"C21orf84",-0.00647646247976263,0.13115572348208,"NS"
"LOC100288144",-0.00647724638737968,0.16114465046995,"NS"
"RHBDF1",-0.00647861522112336,0.178357659409243,"NS"
"ATP6V1H",0.00647940281677051,0.107345992204862,"NS"
"BAHCC1",0.00648039499258357,0.192658826156081,"NS"
"RPL23AP82",-0.00648065669405273,0.199752735225898,"NS"
"ZFAND6",0.00648149052787561,0.12198269055288,"NS"
"NARFL",-0.00648257435283761,0.140471321183238,"NS"
"F2",-0.00648403035081557,0.140471626480777,"NS"
"LEPREL4",-0.00648420011331363,0.103955364060105,"NS"
"NPM3",-0.00649187141930474,0.126649071969355,"NS"
"MFSD6",0.00649241166418202,0.175994089703995,"NS"
"FAM173B",0.00649270532285229,0.0653445466273493,"NS"
"POM121L12",-0.00649400754372276,0.134377625224134,"NS"
"NOG",0.00649400897557451,0.090832938994366,"NS"
"FAM149B1",-0.00649492668351703,0.0986760983908048,"NS"
"FAM57B",-0.00649620536279372,0.21348948286694,"NS"
